message,label
Zomato को 899 रुपये का भुगतान किया गया। ऑर्डर #987654। UPI के माध्यम से भुगतान सफल,legitimate
"प्रिय ग्राहक, तुमचे व्यवहार पूर्ण करण्यासाठी OTP 123456 सामायिक करा. 10 मिनिटांसाठी वैध",otp_request
"प्रिय ग्राहक, तुमचे व्यवहार पूर्ण करण्यासाठी OTP 123456 सामायिक करा. 10 मिनिटांसाठी वैध",otp_request
लकी ड्रा: आपने 7 लाख रुपये जीते हैं। पुरस्कार धन प्राप्त करने के लिए 3000 रुपये कर ट्रांसफर करें,lottery_scam
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
मोबाइल रिचार्ज के लिए 750 रुपये डेबिट किए गए। नंबर: 9876543210। शेष: 9250 रुपये,legitimate
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
सत्यापन आवश्यक: तुमचा ATM पिन आणि OTP 9999988888 वर पाठवा,otp_request
तुमच्या खात्यात 500 रुपये कॅशबॅक मिळवण्यासाठी तुमचा ATM पिन आणि OTP प्रविष्ट करा,otp_request
नए सुविधाओं को सक्रिय करने के लिए अपना इंटरनेट बैंकिंग पासवर्ड और OTP साझा करें,otp_request
अंतरराष्ट्रीय पार्सल रोका गया है। www.intl-customs.fake पर 800 रुपये की कस्टम शुल्क साफ़ करें,delivery_scam
क्रेडिट कार्ड बिल 8500 रुपये चे भुगतान केले. कार्ड XX1234. बाकी निकळली,legitimate
UPI के माध्यम से Uber को 300 रुपये का भुगतान किया गया। ट्रिप आईडी: AB1234CD5678। भुगतान सफल,legitimate
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
24 तासांच्या आत तुमचा 50000 रुपये चा विमा बोनस दावा करा www.insurance-bonus.fake,phishing
"प्रिय वापरकर्ता, तुमच्या खात्यात संशयास्पद क्रियाकलाप दिसत आहे. येथे सत्यापित करा www.verify-account.fake",phishing
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
सत्यापन आवश्यक: तुमचा ATM पिन आणि OTP 9999988888 वर पाठवा,otp_request
Account locked! Share OTP and PIN to unlock within 1 hour,otp_request
लंबित KYC मुळे 48 तासांत खाते निलंबन. इथे अद्ययावत करा www.urgent-kyc.fake,fake_kyc
आपका खाता बंद होने के लिए चिह्नित है। www.prevent-closure.fake पर सत्यापित करके रोकें,blocking_threat
तुम्ही उत्पन्नकर रिफंडच्या 35000 रुपये साठी पात्र आहात. www.incometax-refund.fake वर दावा करा,tax_scam
तुमच्या खात्याची क्रियाकलाप संशयास्पद आहे. उद्या फ्रीझ केले जाईल. सत्यापित करा: www.freeze-stop.fake,blocking_threat
खाते लॉक केले गेले आहे! 1 तासाच्या आत अनलॉक करण्यासाठी OTP आणि पिन सामायिक करा,otp_request
